vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh17049,27850.0,28485.0,635.0,False,False
truck4483,27850.0,,,False,False
veh17054,27855.0,,,False,False
veh17064,27865.0,28295.0,430.0,False,False
truck4488,27865.0,,,True,False
moto274,27865.0,,,False,False
veh17069,27870.0,,,False,False
bike3760,27870.0,,,False,False
veh17074,27875.0,,,False,False
veh17079,27880.0,,,False,False
truck4493,27880.0,,,True,False
veh17089,27890.0,,,False,False
veh17094,27895.0,,,True,False
truck4498,27895.0,,,False,False
bike3767,27895.0,,,False,False
veh17084,27900.0,,,False,False
veh17099,27900.0,28825.0,925.0,True,False
veh17059,27905.0,,,False,False
veh17104,27905.0,28690.0,785.0,False,False
veh17109,27910.0,,,False,False
