vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
bike3077,25424.0,26166.0,742.0,False,False
veh14624,25425.0,26444.0,1019.0,False,False
truck3675,25426.0,27826.0,2400.0,False,True
bike3078,25427.0,26141.0,714.0,False,False
veh14627,25428.0,25693.0,265.0,False,False
veh14628,25429.0,25849.0,420.0,True,False
truck3676,25429.0,26050.0,621.0,False,False
veh14629,25430.0,25599.0,169.0,False,False
15-2-1015-25440.0,25431.0,26078.0,647.0,True,False
veh14630,25431.0,26256.0,825.0,False,False
bike3079,25431.0,26687.0,1256.0,False,False
veh14631,25432.0,25914.0,482.0,False,False
truck3677,25432.0,26221.0,789.0,False,False
veh14632,25433.0,26265.0,832.0,True,False
veh14633,25434.0,26088.0,654.0,True,False
bike3080,25434.0,26892.0,1458.0,False,False
veh14634,25435.0,25623.0,188.0,False,False
truck3678,25435.0,25768.0,333.0,False,False
veh14635,25436.0,26083.0,647.0,True,False
veh14636,25437.0,25809.0,372.0,False,False
truck3679,25438.0,26440.0,1002.0,False,False
bike3081,25438.0,26013.0,575.0,False,False
veh14638,25439.0,25659.0,220.0,False,False
veh14639,25440.0,26170.0,730.0,False,False
veh14640,25441.0,25850.0,409.0,False,False
veh14641,25442.0,25946.0,504.0,False,False
veh14642,25443.0,27763.0,2320.0,False,True
veh14643,25444.0,25553.0,109.0,False,False
truck3681,25444.0,26144.0,700.0,True,False
veh14644,25445.0,25583.0,138.0,False,False
bike3083,25445.0,26509.0,1064.0,True,True
veh14645,25446.0,26818.0,1372.0,False,True
veh14646,25447.0,26112.0,665.0,False,False
truck3682,25447.0,25731.0,284.0,False,False
veh14647,25448.0,26195.0,747.0,False,False
veh14625,25449.0,25523.0,74.0,False,False
veh14648,25449.0,25856.0,407.0,False,False
bike3084,25449.0,26207.0,758.0,False,False
truck3683,25450.0,26240.0,790.0,False,False
veh14651,25452.0,25891.0,439.0,False,False
bike3085,25452.0,25603.0,151.0,False,False
veh14652,25453.0,26490.0,1037.0,False,False
truck3684,25453.0,25902.0,449.0,False,False
moto207,25453.0,26222.0,769.0,True,False
veh14653,25454.0,26170.0,716.0,False,False
veh14654,25455.0,26182.0,727.0,True,False
veh14655,25456.0,25988.0,532.0,False,False
bike3086,25456.0,25904.0,448.0,False,False
veh14656,25457.0,25662.0,205.0,False,False
veh14658,25459.0,26475.0,1016.0,True,False
truck3686,25459.0,26372.0,913.0,False,False
bike3087,25459.0,26109.0,650.0,False,False
veh14659,25460.0,26148.0,688.0,False,False
veh14657,25461.0,26865.0,1404.0,False,True
veh14660,25461.0,27881.0,2420.0,False,False
veh14661,25462.0,26363.0,901.0,False,False
truck3687,25462.0,27351.0,1889.0,False,True
veh14662,25463.0,26466.0,1003.0,False,False
bike3088,25463.0,25968.0,505.0,False,False
veh14663,25464.0,25887.0,423.0,False,False
veh14664,25465.0,26183.0,718.0,True,False
truck3688,25465.0,26399.0,934.0,False,False
veh14665,25466.0,25936.0,470.0,False,False
veh14666,25467.0,26000.0,533.0,False,False
bike3089,25467.0,25649.0,182.0,False,False
veh14667,25468.0,25754.0,286.0,False,False
truck3689,25468.0,25738.0,270.0,False,False
veh14668,25469.0,26036.0,567.0,False,False
veh14669,25470.0,26042.0,572.0,True,False
bike3090,25470.0,25957.0,487.0,False,False
veh14670,25471.0,25599.0,128.0,False,False
truck3690,25471.0,26282.0,811.0,False,False
veh14671,25472.0,25925.0,453.0,True,False
veh14672,25473.0,25780.0,307.0,False,False
veh14673,25474.0,26234.0,760.0,True,False
truck3691,25474.0,26288.0,814.0,False,False
veh14674,25475.0,26203.0,728.0,False,False
veh14675,25476.0,25997.0,521.0,False,False
veh14676,25477.0,26210.0,733.0,False,False
bike3092,25477.0,26378.0,901.0,False,False
veh14677,25478.0,25999.0,521.0,True,False
veh14678,25479.0,25995.0,516.0,True,False
veh14679,25480.0,26360.0,880.0,False,False
truck3693,25480.0,26931.0,1451.0,True,False
veh14680,25481.0,26374.0,893.0,True,False
bike3093,25481.0,26419.0,938.0,False,False
veh14681,25482.0,25979.0,497.0,False,False
veh14682,25483.0,27492.0,2009.0,False,True
truck3694,25483.0,26166.0,683.0,True,False
veh14683,25484.0,25712.0,228.0,False,False
bike3094,25484.0,28155.0,2671.0,False,False
veh14684,25485.0,25895.0,410.0,False,False
veh14685,25486.0,26127.0,641.0,False,False
truck3695,25486.0,26903.0,1417.0,False,False
veh14686,25487.0,25729.0,242.0,False,False
veh14687,25488.0,25749.0,261.0,True,False
bike3095,25488.0,25793.0,305.0,False,False
veh14688,25489.0,25529.0,40.0,False,False
moto208,25489.0,25989.0,500.0,True,False
veh14689,25490.0,26655.0,1165.0,False,False
1-1-1-24420.0,25491.0,26408.0,917.0,True,False
truck3692,25492.0,26002.0,510.0,False,False
veh14691,25492.0,25780.0,288.0,False,False
truck3697,25492.0,25617.0,125.0,False,False
bike3096,25492.0,26401.0,909.0,False,False
veh14692,25493.0,25677.0,184.0,False,False
veh14693,25494.0,26245.0,751.0,False,False
veh14694,25495.0,26074.0,579.0,False,False
truck3698,25495.0,28546.0,3051.0,False,True
veh14695,25496.0,26092.0,596.0,False,False
veh14696,25497.0,25707.0,210.0,False,False
veh14697,25498.0,26389.0,891.0,True,False
veh14698,25499.0,25884.0,385.0,True,False
bike3098,25499.0,26106.0,607.0,False,False
veh14699,25500.0,26030.0,530.0,False,False
truck3699,25501.0,28784.0,3283.0,False,False
veh14700,25501.0,26343.0,842.0,False,False
truck3700,25501.0,26659.0,1158.0,False,False
veh14701,25502.0,25526.0,24.0,False,False
bike3099,25503.0,25763.0,260.0,False,False
veh14702,25503.0,25810.0,307.0,False,False
veh14703,25504.0,25703.0,199.0,False,False
truck3701,25504.0,28923.0,3419.0,False,False
veh14704,25505.0,25741.0,236.0,False,False
veh14705,25506.0,25641.0,135.0,False,False
bike3100,25506.0,26694.0,1188.0,False,False
veh14706,25507.0,27161.0,1654.0,False,True
truck3702,25507.0,25552.0,45.0,False,False
veh14707,25508.0,25674.0,166.0,False,False
veh14709,25510.0,25835.0,325.0,False,False
truck3703,25510.0,26278.0,768.0,False,False
veh14710,25511.0,26058.0,547.0,True,False
veh14708,25512.0,26624.0,1112.0,True,False
veh14711,25512.0,25922.0,410.0,False,False
veh14712,25513.0,26040.0,527.0,False,False
truck3704,25513.0,26217.0,704.0,True,False
bike3102,25513.0,27875.0,2362.0,True,True
veh14713,25514.0,25883.0,369.0,False,False
veh14714,25515.0,25968.0,453.0,True,False
veh14715,25516.0,25610.0,94.0,False,False
truck3705,25516.0,26061.0,545.0,False,False
veh14716,25517.0,26054.0,537.0,True,False
bike3103,25517.0,26256.0,739.0,False,False
veh14718,25519.0,28786.0,3267.0,False,False
truck3706,25519.0,25950.0,431.0,False,False
veh14719,25520.0,26135.0,615.0,True,False
bike3104,25520.0,26269.0,749.0,False,False
veh14720,25521.0,26382.0,861.0,False,False
veh14721,25522.0,26534.0,1012.0,False,False
veh14722,25523.0,26684.0,1161.0,False,True
veh14723,25524.0,26138.0,614.0,False,False
bike3105,25524.0,25901.0,377.0,False,False
veh14724,25525.0,26582.0,1057.0,False,False
truck3708,25525.0,26817.0,1292.0,False,False
moto209,25525.0,26782.0,1257.0,False,False
veh14725,25526.0,26490.0,964.0,False,False
veh14726,25527.0,26461.0,934.0,False,False
bike3106,25527.0,27091.0,1564.0,False,True
veh14727,25528.0,26135.0,607.0,False,False
truck3709,25528.0,25858.0,330.0,False,False
veh14728,25529.0,25775.0,246.0,False,False
veh14729,25530.0,25959.0,429.0,False,False
veh14730,25531.0,25764.0,233.0,False,False
truck3710,25531.0,26694.0,1163.0,False,False
bike3107,25531.0,25827.0,296.0,False,False
veh14731,25532.0,26119.0,587.0,True,False
truck3707,25533.0,25899.0,366.0,False,False
veh14732,25533.0,25993.0,460.0,False,False
veh14733,25534.0,25697.0,163.0,False,False
veh14734,25535.0,26302.0,767.0,False,False
bike3108,25535.0,27538.0,2003.0,False,True
veh14735,25536.0,26874.0,1338.0,False,False
veh14736,25537.0,28181.0,2644.0,False,True
truck3712,25537.0,25760.0,223.0,False,False
truck3711,25538.0,28457.0,2919.0,False,True
veh14737,25538.0,26134.0,596.0,True,False
bike3109,25538.0,26014.0,476.0,False,False
veh14738,25539.0,26246.0,707.0,False,False
veh14739,25540.0,26037.0,497.0,False,False
truck3713,25540.0,25687.0,147.0,False,False
veh14740,25541.0,25867.0,326.0,False,False
veh14741,25542.0,25770.0,228.0,False,False
bike3110,25542.0,26309.0,767.0,True,False
veh14742,25543.0,25746.0,203.0,False,False
truck3714,25543.0,26372.0,829.0,False,False
veh14743,25544.0,28132.0,2588.0,False,False
veh14744,25545.0,25921.0,376.0,False,False
veh14745,25546.0,25727.0,181.0,False,False
truck3715,25546.0,25990.0,444.0,False,False
veh14746,25547.0,25749.0,202.0,False,False
veh14747,25548.0,26269.0,721.0,True,False
veh14748,25549.0,26435.0,886.0,False,False
truck3716,25549.0,26182.0,633.0,True,False
bike3112,25549.0,26613.0,1064.0,False,False
veh14749,25550.0,26504.0,954.0,False,False
2-2-1-24780.0,25551.0,26456.0,905.0,False,False
truck3717,25552.0,26813.0,1261.0,True,False
veh14750,25553.0,25997.0,444.0,False,False
veh14751,25553.0,26078.0,525.0,False,False
veh14752,25553.0,25988.0,435.0,False,False
bike3113,25553.0,26840.0,1287.0,False,True
veh14753,25554.0,25733.0,179.0,False,False
veh14754,25555.0,26542.0,987.0,False,False
truck3718,25555.0,26113.0,558.0,True,False
veh14755,25556.0,26272.0,716.0,False,False
bike3114,25556.0,27662.0,2106.0,True,True
veh14756,25557.0,26574.0,1017.0,False,False
veh14757,25558.0,26205.0,647.0,False,False
truck3719,25558.0,26092.0,534.0,True,False
veh14758,25559.0,25672.0,113.0,False,False
veh14759,25560.0,26112.0,552.0,True,False
truck3720,25561.0,25858.0,297.0,False,False
veh14761,25562.0,26623.0,1061.0,False,False
veh14762,25563.0,25833.0,270.0,False,False
bike3116,25563.0,26736.0,1173.0,False,False
veh14763,25564.0,26095.0,531.0,True,False
truck3721,25564.0,25610.0,46.0,False,False
veh14764,25565.0,25669.0,104.0,False,False
veh14765,25566.0,26716.0,1150.0,False,False
veh14766,25567.0,26145.0,578.0,False,False
truck3722,25567.0,26208.0,641.0,False,False
bike3117,25567.0,26098.0,531.0,False,False
veh14767,25568.0,25791.0,223.0,False,False
veh14768,25569.0,25800.0,231.0,False,False
veh14769,25570.0,25984.0,414.0,False,False
truck3723,25570.0,25857.0,287.0,False,False
veh14770,25571.0,26745.0,1174.0,False,False
veh14772,25573.0,26400.0,827.0,False,False
truck3724,25573.0,25885.0,312.0,False,False
veh14771,25574.0,26340.0,766.0,False,False
veh14773,25574.0,26030.0,456.0,False,False
veh14774,25575.0,26098.0,523.0,False,False
veh14775,25576.0,25809.0,233.0,True,False
truck3725,25576.0,25998.0,422.0,False,False
bike3119,25577.0,26493.0,916.0,False,False
veh14776,25577.0,26195.0,618.0,False,False
veh14778,25579.0,26618.0,1039.0,False,False
truck3726,25579.0,26121.0,542.0,False,False
bike3121,25581.0,25975.0,394.0,False,False
veh14780,25582.0,26822.0,1240.0,False,False
veh14781,25582.0,25993.0,411.0,False,False
